Start Time : 2023-04-21 17:11:27
Frame	Time	Battery voltage	Ignition switch condition	First EGR closed position (AD Conversion)	Fuel Temp Sensor (physical Value)	Turbine inlet temperature (physical value)	EGR valve duty cycle	Brake switch condition	State variable showing the condition of the engine	Coolant temp (physical value)	Engine speed	Number of MDP update failed	Number of MDP update succeed	Total soot mas inside the DPF calulated based on model	Transmission oil temp switch condition	Oil pressure	Pedal position	Atmospheric pressure	Pedal position from potentiometer track 1	Pedal position from potentiometer track 2	Hand pedal position from potentiometer track 1	Hand pedal position from potentiometer track 2	Fuel filter feedback (AD conversion)	Turbine inlet preesure (estimate)	SCR outlet temperature	EGR rate position (demand value)	Throttle valve duty cycle	After fuel quantity (demand)	Total fuel injection quantity	Main fuel injection quantity	Pilot 1 fuel inection quantity	Pilot 2 fuel inection quantity	Post 1 fuel inection quantity	Post 2 fuel inection quantity	Injection balancing delta speed of Cyliner 1	Injection balancing delta speed of Cyliner 3 (D18 = Injector 2)	Injection balancing delta speed of Cyliner 4 (D18 = Injector 3)	Injection balancing delta speed of Cyliner 2	After injection condition	Main injection timing	Pilot1 injection timing demand	Pilot2 injection timing demand	Post1 injection timing demand	Post2 injection timing demand	Rail pressure (demand value)	Rail pressure gap (demand vs actual feedback)	Actual fast indicated mean effective pressure	Actual slow indicated mean effective pressure	Desired fast indicated mean effective pressure	Desired slow indicated mean effective pressure	Idle speed target	Maximum indicated torque	Brake Lamp Switch condition	Oil pressure warning lamp condition	Inching pedal switch condition	Multi torque switch condition	Parking Brake switch condition	PTO switch condition	Water in fuel filter condition	Emergency Switch condition	Total engine running time	Total fuel used by the engine	Total vehicle run time	IMV current demand	Cluth switch condition	EGR valve position	Air mass flow (1 injection cycle)	EGR valve position (AD Conversion)	Manifold air pressure (raw)	Rail pressure (raw)	Intake manifold temperature	Throttle feedback position from AD Conversion	Regeneration state	Glow plugs condition	Ambient temperature	Throttle position (desired)	Actual engine brake torque	Actual indicated torque	Intake port air mass flow	Intake port air mass flow (speed)	Oil pressure	Output temperature from cnts linearization map	SCR inlet temperature	DOC in temperature	Target DOC out temperature (DeSox Mode)	Regen switch is the inhibited state	Air/Fuel ratio	Intake air estimation	EGR valve duty rate (desired)	EGR rate (Intake port)	DeSOx state	Check engine lamp condition	Glow plug warning lamp signal condition	MIL Lamp condition	Supply Module external ambient temperature	Fuel filter pressure	Cam sensor APS value	Cam sensor condition	Crank Sensor APS value	Crank sensor condition	Cam & Crank sensor communicating	IMV current feedback	SCR inducement - fault code repeat state	SCR inducement - speed scaler	SCR inducement - torque scaler	SCR inducement - state	Max torque value	Reduce torque value	Smoke Limit Active condition	Atmospheric pressure	Coolant temp (AD Conversion)	Turbine inlet temperature (AD Conversion)	Manifold air pressure sensor (AD Conversion)	Air mass flow (Feedback)	Fuel tank level	Intake air temperature (Feedback)	Actual Throttle feedback position from AD Conversion	Engine running time (1 driving cycle)	Requested Engine Speed	Filtered EGR flow correction fraction during fail diagnosis conditions	EGR flow diagnosis enabled	Non-corrected intake port fresh air flow	Value of period signal (HFM AMF)	
575	57.5	11.2	01	805	68.0	651.2	0	00	01	98.6	728	811	2765	23.0	00	80.6	0	11.0	0	0	0.0	0.0	704	13.1	176.0	0	0	0	33	24	8	0	0	0	32	20	-76	16	0.0	-1	6	-1	-255	-255	5076.4	72.5	87.0	89.9	116.0	116.0	1024	260	00	00	00	00	01	00	00	00	2886.970	17135.36	2945.311	830	00	-0.236	10	804	10.4	5221.4	154.4	0.0	00	01	60.8	99	115.31	173.31	11.59	14.69	560.69	72.5	256.1	346.1	255.2	00	13.95	-3.31	0.0000	0.0000	00	00	00	00	25.00	0.00	15546	01	1505	01	01	838.50	01	0.0000	0.0000	01	306	181	01	11.0	316	1285	256	503	0	62.6	0	0.000	0	1.0000	FALSE	15.531	423	
576	57.6	11.2	01	805	68.0	651.2	0	00	01	98.6	728	811	2765	23.0	00	80.6	0	11.0	0	0	0.0	0.0	704	13.1	176.0	0	0	0	33	24	8	0	0	0	32	20	-76	16	0.0	-1	6	-1	-255	-255	5076.4	72.5	87.0	89.9	116.0	116.0	1024	260	00	00	00	00	01	00	00	00	2886.970	17135.36	2945.311	830	00	-0.236	10	804	10.4	5221.4	154.4	0.0	00	01	60.8	99	115.31	173.31	11.59	14.69	560.69	72.5	256.1	346.1	255.2	00	13.95	-3.31	0.0000	0.0000	00	00	00	00	25.00	0.00	15546	01	1505	01	01	838.50	01	0.0000	0.0000	01	306	181	01	11.0	316	1285	252	469	0	62.6	0	0.000	0	1.0000	FALSE	15.531	423	
577	57.7	11.2	01	805	68.0	651.2	0	00	01	98.6	728	811	2765	23.0	00	80.6	0	11.0	0	0	0.0	0.0	704	13.1	176.0	0	0	0	33	24	8	0	0	0	32	20	-76	16	0.0	-1	6	-1	-255	-255	5076.4	72.5	87.0	89.9	116.0	116.0	1024	260	00	00	00	00	01	00	00	00	2886.970	17135.36	2945.311	830	00	-0.236	10	804	10.4	5221.4	154.4	0.0	00	01	60.8	99	115.31	173.31	11.59	14.69	560.69	72.5	256.1	346.1	255.2	00	13.95	-3.31	0.0000	0.0000	00	00	00	00	25.00	0.00	15546	01	1505	01	01	838.50	01	0.0000	0.0000	01	306	181	01	11.0	316	1285	252	469	0	62.6	0	0.000	0	1.0000	FALSE	15.531	422	
578	57.8	11.2	01	805	68.0	651.2	0	00	01	98.6	698	811	2765	23.0	00	80.6	0	11.0	0	0	0.0	0.0	704	13.1	176.0	0	0	0	33	24	8	0	0	0	32	20	-76	16	0.0	-1	6	-1	-255	-255	5076.4	72.5	87.0	89.9	116.0	116.0	1024	260	00	00	00	00	01	00	00	00	2886.970	17135.36	2945.311	830	00	-0.236	10	804	10.4	5221.4	154.4	0.0	00	01	60.8	99	115.31	173.31	11.59	14.69	560.69	72.5	256.1	346.1	255.2	00	13.95	-3.31	0.0000	0.0000	00	00	00	00	25.00	0.00	15546	01	1505	01	01	838.50	01	0.0000	0.0000	01	306	181	01	11.0	316	1285	252	469	0	62.6	0	0.000	0	1.0000	FALSE	15.531	422	
579	57.9	11.2	01	805	68.0	651.2	0	00	01	98.6	698	811	2765	23.0	00	80.6	0	11.0	0	0	0.0	0.0	704	13.1	176.0	0	0	0	33	24	8	0	0	0	32	20	-76	16	0.0	-1	6	-1	-255	-255	5076.4	72.5	87.0	89.9	116.0	116.0	1024	260	00	00	00	00	01	00	00	00	2886.970	17135.36	2945.311	830	00	-0.236	10	804	10.4	5221.4	154.4	0.0	00	01	60.8	99	115.31	173.31	11.59	14.69	560.69	72.5	256.1	346.1	255.2	00	13.95	-3.31	0.0000	0.0000	00	00	00	00	25.00	0.00	15546	01	1505	01	01	838.50	01	0.0000	0.0000	01	306	181	01	11.0	316	1285	252	469	0	62.6	0	0.000	0	1.0000	FALSE	15.531	422	
580	58.0	11.2	01	805	68.0	651.2	0	00	01	98.6	698	811	2765	23.0	00	80.6	0	11.0	0	0	0.0	0.0	704	13.1	176.0	0	0	0	33	24	8	0	0	0	28	20	-76	16	0.0	-1	6	-1	-255	-255	5076.4	-130.5	88.5	89.9	116.0	116.0	1024	260	00	00	00	00	01	00	00	00	2886.970	17135.37	2945.312	830	00	-0.236	10	804	10.4	5221.4	154.4	0.0	00	01	60.8	99	115.31	173.31	11.59	14.69	560.69	72.5	256.1	346.1	255.2	00	13.95	-3.31	0.0000	0.0000	00	00	00	00	25.00	0.00	15546	01	1505	01	01	838.50	01	0.0000	0.0000	01	306	181	01	11.0	316	1285	252	469	0	62.6	0	0.000	0	1.0000	FALSE	15.531	422	
581	58.1	11.2	01	805	68.0	651.2	0	00	01	98.6	698	811	2765	23.0	00	80.6	0	11.0	0	0	0.0	0.0	704	13.1	176.0	0	0	0	33	24	8	0	0	0	28	20	-76	16	0.0	-1	6	-1	-255	-255	5076.4	-130.5	88.5	89.9	116.0	116.0	1024	260	00	00	00	00	01	00	00	00	2886.970	17135.37	2945.312	830	00	-0.236	10	804	10.4	4931.4	154.4	0.0	00	01	60.8	99	115.31	173.31	11.59	14.69	560.69	72.5	256.1	346.1	255.2	00	13.95	-3.31	0.0000	0.0000	00	00	00	00	25.00	0.00	15546	01	1505	01	01	838.50	01	0.0000	0.0000	01	306	181	01	11.0	316	1285	252	469	0	62.6	0	0.000	0	1.0000	FALSE	15.531	422	
582	58.2	11.2	01	805	68.0	651.2	0	00	01	98.6	698	811	2765	23.0	00	80.6	0	11.0	0	0	0.0	0.0	704	13.1	176.0	0	0	0	33	24	8	0	0	0	28	20	-76	16	0.0	-1	6	-1	-255	-255	5076.4	-130.5	88.5	89.9	116.0	116.0	1024	260	00	00	00	00	01	00	00	00	2886.970	17135.37	2945.312	830	00	-0.236	10	804	10.4	4931.4	154.4	0.0	00	01	60.8	99	120.00	177.69	11.59	15.50	554.88	72.5	257.0	347.9	255.2	00	13.95	-3.31	0.0000	0.0000	00	00	00	00	25.00	0.00	15546	01	1505	01	01	838.50	01	0.0000	0.0000	01	306	181	01	11.0	316	1285	252	469	0	62.6	0	0.000	0	1.0000	FALSE	15.531	422	
583	58.3	11.2	01	805	68.0	651.2	0	00	01	98.6	698	811	2765	23.0	00	80.6	0	11.0	0	0	0.0	0.0	704	13.1	176.0	0	0	0	33	24	8	0	0	0	28	20	-76	16	0.0	-1	6	-1	-255	-255	5076.4	-130.5	88.5	89.9	116.0	116.0	1024	260	00	00	00	00	01	00	00	00	2886.970	17135.37	2945.312	830	00	-0.236	10	804	10.4	4931.4	154.4	0.0	00	01	60.8	99	120.00	177.69	11.59	15.50	554.88	72.5	257.0	347.9	255.2	00	13.95	-3.19	0.0000	0.0000	00	00	00	00	25.00	0.00	15546	01	1505	01	01	838.50	01	0.0000	0.0000	01	306	181	01	11.0	316	1285	252	469	0	62.6	0	0.000	0	1.0000	FALSE	15.531	422	
584	58.4	11.2	01	805	68.0	651.2	0	00	01	98.6	698	811	2765	23.0	00	80.6	0	11.0	0	0	0.0	0.0	704	13.1	176.0	0	0	0	33	24	8	0	0	0	28	20	-76	16	0.0	-1	6	-1	-255	-255	5076.4	-130.5	88.5	89.9	116.0	116.0	1024	260	00	00	00	00	01	00	00	00	2886.970	17135.37	2945.312	830	00	-0.236	10	804	10.4	4931.4	154.4	0.0	00	01	60.8	99	120.00	177.69	11.59	15.50	554.88	72.5	257.0	347.9	255.2	00	13.95	-3.19	0.0000	0.0000	00	00	00	00	25.00	0.00	17907	01	1357	01	01	819.00	01	0.0000	0.0000	01	306	181	01	11.0	316	1285	252	469	0	62.6	0	0.000	0	1.0000	FALSE	15.531	422	
585	58.5	11.2	01	805	68.0	651.2	0	00	01	98.6	698	811	2765	23.0	00	80.6	0	11.0	0	0	0.0	0.0	704	13.1	176.0	0	0	0	33	24	8	0	0	0	28	20	-76	16	0.0	-1	6	-1	-255	-255	5076.4	-130.5	88.5	89.9	116.0	116.0	1024	260	00	00	00	00	01	00	00	00	2886.970	17135.37	2945.312	830	00	-0.236	10	804	10.4	4931.4	154.4	0.0	00	01	60.8	99	120.00	177.69	11.59	15.50	554.88	72.5	257.0	347.9	255.2	00	13.95	-3.19	0.0000	0.0000	00	00	00	00	25.00	0.00	17907	01	1357	01	01	819.00	01	0.0000	0.0000	01	306	181	01	11.0	316	1285	252	469	0	62.6	0	0.000	0	1.0000	FALSE	15.531	422	
586	58.6	11.2	01	805	68.0	651.2	0	00	01	98.6	698	811	2765	23.0	00	80.6	0	11.0	0	0	0.0	0.0	704	13.1	176.0	0	0	0	33	24	8	0	0	0	28	20	-76	16	0.0	-1	6	-1	-255	-255	5076.4	-130.5	88.5	89.9	116.0	116.0	1024	260	00	00	00	00	01	00	00	00	2886.970	17135.37	2945.312	830	00	-0.236	10	804	10.4	4931.4	154.4	0.0	00	01	60.8	99	120.00	177.69	11.59	15.50	554.88	72.5	257.0	347.9	255.2	00	13.95	-3.19	0.0000	0.0000	00	00	00	00	25.00	0.00	17907	01	1357	01	01	819.00	01	0.0000	0.0000	01	306	181	01	11.0	316	1285	252	487	0	62.6	0	0.000	0	1.0000	FALSE	15.531	422	
587	58.7	11.3	01	805	68.0	651.2	0	00	01	98.6	698	811	2765	23.0	00	80.6	0	11.0	0	0	0.0	0.0	704	13.1	176.0	0	0	0	33	24	8	0	0	0	28	20	-76	16	0.0	-1	6	-1	-255	-255	5076.4	-130.5	88.5	89.9	116.0	116.0	1024	260	00	00	00	00	01	00	00	00	2886.970	17135.37	2945.312	830	00	-0.236	10	804	10.4	4931.4	154.4	0.0	00	01	60.8	99	120.00	177.69	11.59	15.50	554.88	72.5	257.0	347.9	255.2	00	13.95	-3.19	0.0000	0.0000	00	00	00	00	25.00	0.00	17907	01	1357	01	01	819.00	01	0.0000	0.0000	01	306	181	01	11.0	316	1285	252	487	0	62.6	0	0.000	0	1.0000	FALSE	14.844	433	
588	58.8	11.3	01	805	68.0	651.2	0	00	01	98.6	696	811	2765	23.0	00	80.6	0	11.0	0	0	0.0	0.0	704	13.1	176.0	0	0	0	33	24	8	0	0	0	28	20	-76	16	0.0	-1	6	-1	-255	-255	5076.4	-130.5	88.5	89.9	116.0	116.0	1024	260	00	00	00	00	01	00	00	00	2886.970	17135.37	2945.312	830	00	-0.236	10	804	10.4	4931.4	154.4	0.0	00	01	60.8	99	120.00	177.69	11.59	15.50	554.88	72.5	257.0	347.9	255.2	00	13.95	-3.19	0.0000	0.0000	00	00	00	00	25.00	0.00	17907	01	1357	01	01	819.00	01	0.0000	0.0000	01	306	181	01	11.0	316	1285	252	487	0	62.6	0	0.000	0	1.0000	FALSE	14.844	433	
589	58.9	11.3	01	805	68.0	651.2	0	00	01	98.6	696	811	2765	23.0	00	80.6	0	11.0	0	0	0.0	0.0	704	13.1	176.0	0	0	0	34	25	8	0	0	0	32	20	-76	16	0.0	-1	6	-1	-255	-255	5076.4	-203.1	91.4	95.7	116.0	116.0	1024	260	00	00	00	00	01	00	00	00	2886.970	17135.37	2945.312	830	00	-0.236	10	804	10.4	4931.4	154.4	0.0	00	01	60.8	99	120.00	177.69	11.59	15.50	554.88	72.5	257.0	347.9	255.2	00	13.95	-3.19	0.0000	0.0000	00	00	00	00	25.00	0.00	17907	01	1357	01	01	819.00	01	0.0000	0.0000	01	306	181	01	11.0	316	1285	252	487	0	62.6	0	0.000	0	1.0000	FALSE	14.844	433	
590	59.0	11.3	01	805	68.0	651.2	0	00	01	98.6	696	811	2765	23.0	00	80.6	0	11.0	0	0	0.0	0.0	704	13.1	176.0	0	0	0	34	25	8	0	0	0	32	20	-76	16	0.0	-1	6	-1	-255	-255	5076.4	-203.1	91.4	95.7	116.0	116.0	1024	260	00	00	00	00	01	00	00	00	2886.970	17135.37	2945.312	830	00	-0.236	10	804	10.4	4931.4	154.4	0.0	00	01	60.8	99	120.00	177.69	11.59	15.50	554.88	72.5	257.0	347.9	255.2	00	13.95	-3.19	0.0000	0.0000	00	00	00	00	25.00	0.00	17907	01	1357	01	01	819.00	01	0.0000	0.0000	01	306	181	01	11.0	316	1285	252	487	0	62.6	0	0.000	0	1.0000	FALSE	14.844	433	
591	59.1	11.3	01	805	68.0	651.2	0	00	01	98.6	696	811	2765	23.0	00	80.6	0	11.0	0	0	0.0	0.0	704	13.1	176.0	0	0	0	34	25	8	0	0	0	32	20	-76	16	0.0	-1	6	-1	-255	-255	5076.4	-203.1	91.4	95.7	116.0	116.0	1024	260	00	00	00	00	01	00	00	00	2886.970	17135.37	2945.312	820	00	-0.236	10	804	10.4	5221.4	154.4	0.0	00	01	60.8	99	120.00	177.69	11.59	15.50	554.88	72.5	257.0	347.9	255.2	00	13.95	-3.19	0.0000	0.0000	00	00	00	00	25.00	0.00	17907	01	1357	01	01	819.00	01	0.0000	0.0000	01	306	181	01	11.0	316	1285	252	487	0	62.6	0	0.000	0	1.0000	FALSE	14.844	433	
592	59.2	11.3	01	805	68.0	651.2	0	00	01	98.6	696	811	2765	23.0	00	80.6	0	11.0	0	0	0.0	0.0	704	13.1	176.0	0	0	0	34	25	8	0	0	0	32	20	-76	16	0.0	-1	6	-1	-255	-255	5076.4	-203.1	91.4	95.7	116.0	116.0	1024	260	00	00	00	00	01	00	00	00	2886.970	17135.37	2945.312	820	00	-0.236	10	804	10.4	5221.4	154.4	0.0	00	01	60.8	99	121.69	179.63	11.63	14.81	554.88	72.5	257.5	350.2	257.5	00	13.95	-4.25	0.0000	0.0000	00	00	00	00	25.00	0.00	17907	01	1357	01	01	819.00	01	0.0000	0.0000	01	306	181	01	11.0	316	1285	252	487	0	62.6	0	0.000	0	1.0000	FALSE	14.844	433	
593	59.3	11.3	01	805	68.0	651.2	0	00	01	98.6	696	811	2765	23.0	00	80.6	0	11.0	0	0	0.0	0.0	704	13.1	176.0	0	0	0	34	25	8	0	0	0	32	20	-76	16	0.0	-1	6	-1	-255	-255	5076.4	-203.1	91.4	95.7	116.0	116.0	1024	260	00	00	00	00	01	00	00	00	2886.970	17135.37	2945.312	820	00	-0.236	10	804	10.4	5221.4	154.4	0.0	00	01	60.8	99	121.69	179.63	11.63	14.81	554.88	72.5	257.5	350.2	257.5	00	13.95	-4.25	0.0000	0.0000	00	00	00	00	25.00	0.00	17416	01	1404	01	01	819.00	01	0.0000	0.0000	01	306	181	01	11.0	316	1285	252	487	0	62.6	0	0.000	0	1.0000	FALSE	14.844	433	
594	59.4	11.3	01	805	68.0	651.2	0	00	01	98.6	696	811	2765	23.0	00	80.6	0	11.0	0	0	0.0	0.0	704	13.1	176.0	0	0	0	34	25	8	0	0	0	32	20	-76	16	0.0	-1	6	-1	-255	-255	5076.4	-203.1	91.4	95.7	116.0	116.0	1024	260	00	00	00	00	01	00	00	00	2886.970	17135.37	2945.312	820	00	-0.236	10	804	10.4	5221.4	154.4	0.0	00	01	60.8	99	121.69	179.63	11.63	14.81	554.88	72.5	257.5	350.2	257.5	00	13.95	-4.25	0.0000	0.0000	00	00	00	00	25.00	0.00	17416	01	1404	01	01	848.25	01	0.0000	0.0000	01	306	181	01	11.0	316	1285	252	487	0	62.6	0	0.000	0	1.0000	FALSE	14.844	433	
595	59.5	11.3	01	805	68.0	651.2	0	00	01	98.6	696	811	2765	23.0	00	80.6	0	11.0	0	0	0.0	0.0	704	13.1	176.0	0	0	0	34	25	8	0	0	0	32	20	-76	16	0.0	-1	6	-1	-255	-255	5076.4	-203.1	91.4	95.7	116.0	116.0	1024	260	00	00	00	00	01	00	00	00	2886.970	17135.37	2945.312	820	00	-0.236	10	804	10.4	5221.4	154.4	0.0	00	01	60.8	99	121.69	179.63	11.63	14.81	554.88	72.5	257.5	350.2	257.5	00	13.95	-4.25	0.0000	0.0000	00	00	00	00	25.00	0.00	17416	01	1404	01	01	848.25	01	0.0000	0.0000	01	306	181	01	11.0	316	1285	252	498	0	62.6	0	0.000	0	1.0000	FALSE	14.844	433	
596	59.6	11.3	01	805	68.0	651.2	0	00	01	98.6	696	811	2765	23.0	00	80.6	0	11.0	0	0	0.0	0.0	704	13.1	176.0	0	0	0	34	25	8	0	0	0	32	20	-76	16	0.0	-1	6	-1	-255	-255	5076.4	-203.1	91.4	95.7	116.0	116.0	1024	260	00	00	00	00	01	00	00	00	2886.970	17135.37	2945.312	820	00	-0.236	10	804	10.4	5221.4	154.4	0.0	00	01	60.8	99	121.69	179.63	11.63	14.81	554.88	72.5	257.5	350.2	257.5	00	13.95	-4.25	0.0000	0.0000	00	00	00	00	25.00	0.00	17416	01	1404	01	01	848.25	01	0.0000	0.0000	01	306	181	01	11.0	316	1285	252	498	0	62.6	0	0.000	0	1.0000	FALSE	15.781	443	
597	59.7	11.3	01	805	68.0	651.2	0	00	01	98.6	696	811	2765	23.0	00	80.6	0	11.0	0	0	0.0	0.0	704	13.1	176.0	0	0	0	34	25	8	0	0	0	32	20	-76	16	0.0	-1	6	-1	-255	-255	5076.4	-203.1	91.4	95.7	116.0	116.0	1024	260	00	00	00	00	01	00	00	00	2886.970	17135.37	2945.312	820	00	-0.236	10	804	10.4	5221.4	154.4	0.0	00	01	60.8	99	121.69	179.63	11.63	14.81	554.88	72.5	257.5	350.2	257.5	00	13.95	-4.25	0.0000	0.0000	00	00	00	00	25.00	0.00	17416	01	1404	01	01	848.25	01	0.0000	0.0000	01	306	181	01	11.0	316	1285	252	498	0	62.6	0	0.000	0	1.0000	FALSE	15.781	443	
598	59.8	11.3	01	805	68.0	651.2	0	00	01	98.6	742	811	2765	23.0	00	80.6	0	11.0	0	0	0.0	0.0	704	13.1	176.0	0	0	0	34	25	8	0	0	0	32	20	-76	16	0.0	-1	6	-1	-255	-255	5076.4	-203.1	91.4	95.7	116.0	116.0	1024	260	00	00	00	00	01	00	00	00	2886.970	17135.37	2945.312	820	00	-0.236	10	804	10.4	5221.4	154.4	0.0	00	01	60.8	99	121.69	179.63	11.63	14.81	554.88	72.5	257.5	350.2	257.5	00	13.95	-4.25	0.0000	0.0000	00	00	00	00	25.00	0.00	17416	01	1404	01	01	848.25	01	0.0000	0.0000	01	306	181	01	11.0	316	1285	252	498	0	62.6	0	0.000	0	1.0000	FALSE	15.781	443	
599	59.9	11.3	01	805	68.0	651.2	0	00	01	98.6	742	811	2765	23.0	00	80.6	0	11.0	0	0	0.0	0.0	704	13.1	176.0	0	0	0	35	27	8	0	0	0	32	24	-76	16	0.0	-1	6	-1	-255	-255	5076.4	-130.5	94.3	95.7	116.0	116.0	1024	260	00	00	00	00	01	00	00	00	2886.970	17135.37	2945.312	820	00	-0.236	10	804	10.4	5221.4	154.4	0.0	00	01	60.8	99	121.69	179.63	11.63	14.81	554.88	72.5	257.5	350.2	257.5	00	13.95	-4.25	0.0000	0.0000	00	00	00	00	25.00	0.00	17416	01	1404	01	01	848.25	01	0.0000	0.0000	01	306	181	01	11.0	316	1285	252	498	0	62.6	0	0.000	0	1.0000	FALSE	15.781	443	
600	60.0	11.3	01	805	68.0	651.2	0	00	01	98.6	742	811	2765	23.0	00	80.6	0	11.0	0	0	0.0	0.0	704	13.1	176.0	0	0	0	35	27	8	0	0	0	32	24	-76	16	0.0	-1	6	-1	-255	-255	5076.4	-130.5	94.3	95.7	116.0	116.0	1024	260	00	00	00	00	01	00	00	00	2886.970	17135.37	2945.312	830	00	-0.236	10	804	10.4	4931.4	154.4	0.0	00	01	60.8	99	121.69	179.63	11.63	14.81	554.88	72.5	257.5	350.2	257.5	00	13.95	-4.25	0.0000	0.0000	00	00	00	00	25.00	0.00	17416	01	1404	01	01	848.25	01	0.0000	0.0000	01	306	181	01	11.0	316	1285	252	498	0	62.6	0	0.000	0	1.0000	FALSE	15.781	443	
601	60.1	11.3	01	805	68.0	651.2	0	00	01	98.6	742	811	2765	23.0	00	80.6	0	11.0	0	0	0.0	0.0	704	13.1	176.0	0	0	0	35	27	8	0	0	0	32	24	-76	16	0.0	-1	6	-1	-255	-255	5076.4	-130.5	94.3	95.7	116.0	116.0	1024	260	00	00	00	00	01	00	00	00	2886.970	17135.37	2945.312	830	00	-0.236	10	804	10.4	4931.4	154.4	0.0	00	01	60.8	99	115.13	168.38	11.59	14.69	561.81	72.5	258.4	350.2	257.5	00	13.95	-4.25	0.0000	0.0000	00	00	00	00	25.00	0.00	17416	01	1404	01	01	848.25	01	0.0000	0.0000	01	306	181	01	11.0	316	1285	252	498	0	62.6	0	0.000	0	1.0000	FALSE	15.781	443	
602	60.2	11.3	01	805	68.0	651.2	0	00	01	98.6	742	811	2765	23.0	00	80.6	0	11.0	0	0	0.0	0.0	704	13.1	176.0	0	0	0	35	27	8	0	0	0	32	24	-76	16	0.0	-1	6	-1	-255	-255	5076.4	-130.5	94.3	95.7	116.0	116.0	1024	260	00	00	00	00	01	00	00	00	2886.970	17135.37	2945.312	830	00	-0.236	10	804	10.4	4931.4	154.4	0.0	00	01	60.8	99	115.13	168.38	11.59	14.69	561.81	72.5	258.4	352.4	257.5	00	13.95	-3.25	0.0000	0.0000	00	00	00	00	25.00	0.00	17416	01	1404	01	01	848.25	01	0.0000	0.0000	01	306	181	01	11.0	316	1285	252	498	0	62.6	0	0.000	0	1.0000	FALSE	15.781	443	
603	60.3	11.3	01	805	68.0	651.2	0	00	01	98.6	742	811	2765	23.0	00	80.6	0	11.0	0	0	0.0	0.0	704	13.1	176.0	0	0	0	35	27	8	0	0	0	32	24	-76	16	0.0	-1	6	-1	-255	-255	5076.4	-130.5	94.3	95.7	116.0	116.0	1024	260	00	00	00	00	01	00	00	00	2886.970	17135.37	2945.312	830	00	-0.236	10	804	10.4	4931.4	154.4	0.0	00	01	60.8	99	115.13	168.38	11.59	14.69	561.81	72.5	258.4	352.4	257.5	00	13.95	-3.25	0.0000	0.0000	00	00	00	00	25.00	0.00	15588	01	1403	01	01	838.50	01	0.0000	0.0000	01	306	181	01	11.0	316	1285	252	498	0	62.6	0	0.000	0	1.0000	FALSE	15.781	443	
604	60.4	11.3	01	805	68.0	651.2	0	00	01	98.6	742	811	2765	23.0	00	80.6	0	11.0	0	0	0.0	0.0	704	13.1	176.0	0	0	0	35	27	8	0	0	0	32	24	-76	16	0.0	-1	6	-1	-255	-255	5076.4	-130.5	94.3	95.7	116.0	116.0	1024	260	00	00	00	00	01	00	00	00	2886.970	17135.37	2945.312	830	00	-0.236	10	804	10.4	4931.4	154.4	0.0	00	01	60.8	99	115.13	168.38	11.59	14.69	561.81	72.5	258.4	352.4	257.5	00	13.95	-3.25	0.0000	0.0000	00	00	00	00	25.00	0.00	15588	01	1403	01	01	838.50	01	0.0000	0.0000	01	306	181	01	11.0	312	1285	256	509	0	62.6	0	0.000	0	1.0000	FALSE	15.781	443	
605	60.5	11.3	01	805	68.0	651.2	0	00	01	98.6	742	811	2765	23.0	00	80.6	0	11.0	0	0	0.0	0.0	704	13.1	176.0	0	0	0	35	27	8	0	0	0	32	24	-76	16	0.0	-1	6	-1	-255	-255	5076.4	-130.5	94.3	95.7	116.0	116.0	1024	260	00	00	00	00	01	00	00	00	2886.970	17135.37	2945.312	830	00	-0.236	10	804	10.4	4931.4	154.4	0.0	00	01	60.8	99	115.13	168.38	11.59	14.69	561.81	72.5	258.4	352.4	257.5	00	13.95	-3.25	0.0000	0.0000	00	00	00	00	25.00	0.00	15588	01	1403	01	01	838.50	01	0.0000	0.0000	01	306	181	01	11.0	312	1285	256	509	0	62.6	0	0.000	0	1.0000	FALSE	15.438	440	
606	60.6	11.2	01	805	68.0	651.2	0	00	01	98.6	742	811	2765	23.0	00	80.6	0	11.0	0	0	0.0	0.0	704	13.1	176.0	0	0	0	35	27	8	0	0	0	32	24	-76	16	0.0	-1	6	-1	-255	-255	5076.4	-130.5	94.3	95.7	116.0	116.0	1024	260	00	00	00	00	01	00	00	00	2886.970	17135.37	2945.312	830	00	-0.236	10	804	10.4	4931.4	154.4	0.0	00	01	60.8	99	115.13	168.38	11.59	14.69	561.81	72.5	258.4	352.4	257.5	00	13.95	-3.25	0.0000	0.0000	00	00	00	00	25.00	0.00	15588	01	1403	01	01	838.50	01	0.0000	0.0000	01	306	181	01	11.0	312	1285	256	509	0	62.6	0	0.000	0	1.0000	FALSE	15.438	440	
607	60.7	11.2	01	805	68.0	651.2	0	00	01	98.6	694	811	2765	23.0	00	80.6	0	11.0	0	0	0.0	0.0	704	13.1	176.0	0	0	0	35	27	8	0	0	0	32	24	-76	16	0.0	-1	6	-1	-255	-255	5076.4	-130.5	94.3	95.7	116.0	116.0	1024	260	00	00	00	00	01	00	00	00	2886.970	17135.37	2945.312	830	00	-0.236	10	804	10.4	4931.4	154.4	0.0	00	01	60.8	99	115.13	168.38	11.59	14.69	561.81	72.5	258.4	352.4	257.5	00	13.95	-3.25	0.0000	0.0000	00	00	00	00	25.00	0.00	15588	01	1403	01	01	838.50	01	0.0000	0.0000	01	306	181	01	11.0	312	1285	256	509	0	62.6	0	0.000	0	1.0000	FALSE	15.438	440	
